length_x,length_y,cmd_raw_x,cmd_raw_y
20,-10,3.49909297216686,-2.00009987195871
17,-11,3.07334499443337,-2.14219297439174
17,-12,3.04785179888667,-2.29288399487835
16,-12,2.90753355977733,-2.30080379897567
16,-12,2.89923431195547,-2.30011535979513
15,-13,2.75771926239109,-2.44219607195903
15,-13,2.74927145247822,-2.45071161439181
15,-14,2.74989969049564,-2.59226992287836
15,-14,2.74997993809913,-2.60072638457567
13,-14,2.46564998761983,-2.60009987691513
13,-14,2.44858519752397,-2.60001997538303
13,-15,2.44980783950479,-2.74290730086173
12,-16,2.30778856790096,-2.89281652628805
12,-16,2.29928531358019,-2.90079443253034
12,-16,2.29990246271604,-2.90011348650607
12,-17,2.29998049254321,-3.04219569730121
12,-17,2.29999609850864,-3.05071153946024
11,-18,2.15782621970173,-3.19226990789205
11,-18,2.14929284394035,-3.20072638157841
11,-18,2.14990396878807,-3.20009987631568
11,-18,2.14998079375761,-3.20001997526314
11,-18,2.14999615875152,-3.20000399505263
10,-18,2.0078262317503,-3.20000079901053
10,-18,1.99929284635006,-3.2000001598021
10,-19,1.99990396927001,-3.34217303196042
10,-19,1.999980793854,-3.35070700639208
10,-19,1.9999961587708,-3.35009600127842
9,-18,1.85782623175416,-3.20784620025568
9,-18,1.84929284635083,-3.19929684005114
9,-18,1.84990396927017,-3.19990476801023
9,-19,1.84998079385403,-3.34215395360205
9,-19,1.84999615877081,-3.35070319072041
7.99999999999999,-19,1.70782623175416,-3.35009523814408
8,-18,1.69929284635083,-3.20784604762882
8,-18,1.69990396927017,-3.19929680952576
8,-18,1.69998079385403,-3.19990476190515
6.99999999999999,-18,1.55782315877081,-3.19998095238103
6.99999999999999,-18,1.54929223175416,-3.19999619047621
6.99999999999999,-18,1.54990384635083,-3.19999923809524
8,-18,1.69215376927017,-3.19999984761905
8,-18,1.70070315385403,-3.19999996952381
8,-18,1.70009523077081,-3.19999999390476
8,-18,1.70001904615416,-3.19999999878095
8,-17,1.70000380923083,-3.05782699975619
8,-17,1.70000076184617,-3.04929299995124
8,-17,1.70000015236923,-3.04990399999025
8,-17,1.70000003047385,-3.04998079999805
8,-16,1.70000000609477,-2.90782315999961
8,-16,1.70000000121895,-2.89929223199992
8,-16,1.70000000024379,-2.89990384639998
8,-16,1.70000000004876,-2.89998076928
8,-16,1.70000000000975,-2.899996153856
8,-15,1.70000000000195,-2.75872392212922
