T_REL,T_ABS,RADAR_POS_X,RADAR_POS_Y,RADAR_POS_Z,TARGET_POS_X,TARGET_POS_Y,TARGET_POS_Z,CMD_SPEED_X,CMD_SPEED_Y,CMD_SPEED_Z,ERROR_X,ERROR_Y,ERROR_Z,qw,qx,qy,qz,rt_tar_vel_x,rt_tar_vel_y
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131,-0.0018,0.004,0.9999,0,0
704.501,704.501,2,-2,6,0,0,140,0,0,20,-2,2,134,0.0131,-0.0018,0.004,0.9999,0,0
704.531,704.531,3,-5,5,0,0,140,0,0,20,-3,5,135,0.013,-0.0017,0.0043,0.9999,0,0
704.631,704.631,3,-4,5,0,0,140,0,0,20,-3,4,135,0.0131,-0.0019,0.0043,0.9999,0,0
704.731,704.731,3,-4,5,0,0,140,0,0,20,-3,4,135,0.0134,-0.0019,0.0042,0.9999,0,0
704.831,704.831,3,-4,5,0,0,140,0,0,20,-3,4,135,0.0135,-0.0017,0.0043,0.9999,0,0
704.931,704.931,3,-4,5,0,0,140,0,0,20,-3,4,135,0.0135,-0.0019,0.004,0.9999,0,0
705.031,705.031,3,-4,5,0,0,140,0,0,20,-3,4,135,0.0136,-0.002,0.004,0.9999,0,0
705.131,705.131,3,-4,5,0,0,140,0,0,20,-3,4,135,0.0134,-0.0022,0.0039,0.9999,0,0
705.231,705.231,3,-4,5,0,0,140,0,0,20,-3,4,135,0.0136,-0.0022,0.004,0.9999,0,0
705.331,705.331,3,-4,5,0,0,140,0,0,20,-3,4,135,0.0137,-0.0019,0.0041,0.9999,0,0
705.431,705.431,3,-4,5,0,0,140,0,0,20,-3,4,135,0.0137,-0.0016,0.0037,0.9999,0,0
705.531,705.531,3,-4,5,0,0,140,0,0,20,-3,4,135,0.0145,-0.0004,0.0011,0.9999,0,0
705.631,705.631,3,-4,6,0,0,140,0,0,20,-3,4,134,0.0173,0.0027,-0.0046,0.9998,0,0
705.731,705.731,3,-4,6,0,0,140,0,0,20,-3,4,134,0.0184,0.0025,-0.0117,0.9998,0,0
705.831,705.831,4,-4,8,0,0,140,0,0,20,-4,4,132,0.0175,-0.0007,-0.0192,0.9997,0,0
705.931,705.931,4,-3,9,0,0,140,0,0,20,-4,3,131,0.0159,-0.0044,-0.0253,0.9995,0,0
706.031,706.031,4,-3,10,0,0,140,0,0,20,-4,3,130,0.0153,-0.0053,-0.029,0.9994,0,0
706.131,706.131,5,-3,12,0,0,140,0,0,20,-5,3,128,0.0154,-0.0045,-0.0323,0.9994,0,0
706.231,706.231,5,-3,14,0,0,140,0,0,20,-5,3,126,0.0162,-0.0032,-0.0347,0.9993,0,0
706.331,706.331,4,-2,16,0,0,140,0,0,20,-4,2,124,0.0171,-0.0017,-0.0357,0.9992,0,0
706.431,706.431,4,-2,19,0,0,140,0,0,20,-4,2,121,0.0185,-0.0005,-0.036,0.9992,0,0
706.531,706.531,4,-2,21,0,0,140,0,0,20,-4,2,119,0.0194,0.0001,-0.0357,0.9992,0,0
706.631,706.631,4,-2,23,0,0,140,0,0,20,-4,2,117,0.0193,0.0005,-0.0346,0.9992,0,0
706.731,706.731,4,-3,25,0,0,140,0,0,20,-4,3,115,0.0182,0.0005,-0.0326,0.9993,0,0
706.831,706.831,4,-2,26,0,0,140,0,0,20,-4,2,114,0.0156,0.0006,-0.0301,0.9994,0,0
706.931,706.931,4,-3,28,0,0,140,0,0,20,-4,3,112,0.0139,0.0011,-0.0285,0.9995,0,0
707.031,707.031,4,-3,30,0,0,140,0,0,20,-4,3,110,0.0129,0.0011,-0.0279,0.9995,0,0
707.131,707.131,4,-3,32,0,0,140,0,0,20,-4,3,108,0.0121,0.001,-0.0275,0.9995,0,0
707.231,707.231,4,-3,35,0,0,140,0,0,20,-4,3,105,0.0121,0.001,-0.0275,0.9995,0,0
707.331,707.331,4,-3,37,0,0,140,0,0,20,-4,3,103,0.0127,-0.0038,-0.0244,0.9996,0,0
707.431,707.431,4,-3,40,0,0,140,0,0,20,-4,3,100,0.0127,-0.0038,-0.0244,0.9996,0,0
707.531,707.531,4,-3,42,0,0,140,0,0,20,-4,3,98,0.0139,-0.0042,-0.0215,0.9997,0,0
707.631,707.631,4,-3,45,0,0,140,0,0,20,-4,3,95,0.0158,-0.0033,-0.0177,0.9997,0,0
707.731,707.731,3,-3,47,0,0,140,0,0,20,-3,3,93,0.0163,-0.002,-0.0151,0.9998,0,0
707.831,707.831,3,-3,49,0,0,140,0,0,20,-3,3,91,0.0159,0.0001,-0.0115,0.9998,0,0
707.931,707.931,2,-3,51,0,0,140,0,0,20,-2,3,89,0.0151,0.0016,-0.0088,0.9998,0,0
708.041,708.041,2,-3,53,0,0,140,0,0,20,-2,3,87,0.0134,0.0028,-0.0044,0.9999,0,0
708.141,708.141,2,-3,54,0,0,140,0,0,20,-2,3,86,0.0138,0.0031,-0.0029,0.9999,0,0
708.241,708.241,2,-3,56,0,0,140,0,0,20,-2,3,84,0.0136,0.0028,-0.0024,0.9999,0,0
708.341,708.341,2,-2,58,0,0,140,0,0,20,-2,2,82,0.0141,0.003,-0.0022,0.9999,0,0
708.441,708.441,2,-1,60,0,0,140,0,0,20,-2,1,80,0.0151,0.0031,-0.002,0.9999,0,0
708.541,708.541,2,-1,62,0,0,140,0,0,20,-2,1,78,0.0168,0.0016,-0.0016,0.9999,0,0
708.641,708.641,2,0,64,0,0,140,0,0,20,-2,0,76,0.0194,-0.0011,-0.001,0.9998,0,0
708.741,708.741,2,0,66,0,0,140,0,0,20,-2,0,74,0.0201,-0.002,-0.0007,0.9998,0,0
708.841,708.841,2,1,68,0,0,140,0,0,20,-2,-1,72,0.0201,-0.0023,-0.0003,0.9998,0,0
708.941,708.941,2,1,70,0,0,140,0,0,20,-2,-1,70,0.0195,-0.0019,0.0001,0.9998,0,0
709.041,709.041,2,1,73,0,0,140,0,0,20,-2,-1,67,0.0189,-0.0012,0.0005,0.9998,0,0
709.141,709.141,3,2,76,0,0,140,0,0,20,-3,-2,64,0.0191,-0.0014,0.0005,0.9998,0,0
709.241,709.241,3,3,78,0,0,140,0,0,20,-3,-3,62,0.019,-0.0017,0.0005,0.9998,0,0
709.341,709.341,3,3,81,0,0,140,0,0,20,-3,-3,59,0.0184,-0.0021,0.0004,0.9998,0,0
709.441,709.441,3,3,83,0,0,140,0,0,20,-3,-3,57,0.0185,-0.003,0.0005,0.9998,0,0
709.541,709.541,3,3,86,0,0,140,0,0,20,-3,-3,54,0.018,-0.0029,0.0004,0.9998,0,0
709.641,709.641,3,4,89,0,0,140,0,0,20,-3,-4,51,0.0174,-0.0022,0.0002,0.9998,0,0
709.741,709.741,3,4,91,0,0,140,0,0,20,-3,-4,49,0.0168,-0.0018,-0.0001,0.9999,0,0
709.841,709.841,3,5,93,0,0,140,0,0,20,-3,-5,47,0.0166,-0.0013,-0.0006,0.9999,0,0
709.941,709.941,3,5,95,0,0,140,0,0,20,-3,-5,45,0.0165,-0.0011,-0.0014,0.9999,0,0
710.041,710.041,3,5,97,0,0,140,0,0,19,-3,-5,43,0.0162,-0.0014,-0.0018,0.9999,0,0
710.141,710.141,3,5,99,0,0,140,0,0,18,-3,-5,41,0.0151,-0.0014,-0.0023,0.9999,0,0
710.241,710.241,3,5,102,0,0,140,0,0,17,-3,-5,38,0.0147,-0.0011,-0.0024,0.9999,0,0
710.341,710.341,4,5,103,0,0,140,0,0,17,-4,-5,37,0.0147,-0.0009,-0.0025,0.9999,0,0
710.441,710.441,3,6,106,0,0,140,0,0,15,-3,-6,34,0.0154,-0.0007,-0.0026,0.9999,0,0
710.541,710.541,4,7,108,0,0,140,0,0,14,-4,-7,32,0.0161,-0.0006,-0.0024,0.9999,0,0
710.641,710.641,4,7,110,0,0,140,0,-1,13,-4,-7,30,0.0161,-0.0005,-0.0023,0.9999,0,0
710.741,710.741,4,7,112,0,0,140,0,-1,12,-4,-7,28,0.016,-0.0003,-0.0019,0.9999,0,0
710.841,710.841,5,7,114,0,0,140,0,0,11,-5,-7,26,0.0163,-0.0003,-0.0012,0.9999,0,0
710.941,710.941,5,7,116,0,0,140,0,0,11,-5,-7,24,0.0162,-0.0005,-0.0003,0.9999,0,0
711.041,711.041,5,8,117,0,0,140,0,-1,10,-5,-8,23,0.0166,-0.0004,0.0002,0.9999,0,0
711.141,711.141,6,8,118,0,0,140,0,-1,10,-6,-8,22,0.017,-0.0004,0.0008,0.9999,0,0
711.241,711.241,6,9,120,0,0,140,0,-1,9,-6,-9,20,0.0171,-0.0003,0.0014,0.9999,0,0
711.341,711.341,7,9,121,0,0,140,0,-1,8,-7,-9,19,0.0176,0,0.0021,0.9998,0,0
711.441,711.441,7,10,122,0,0,140,0,-1,8,-7,-10,18,0.0176,-0.0001,0.0025,0.9998,0,0
711.541,711.541,8,10,123,0,0,140,0,-1,7,-8,-10,17,0.0176,-0.0001,0.0025,0.9998,0,0
711.641,711.641,8,10,124,0,0,140,0,-1,7,-8,-10,16,0.0176,-0.0005,0.0033,0.9998,0,0
711.741,711.741,9,10,125,0,0,140,0,-1,7,-9,-10,15,0.0179,-0.0007,0.0035,0.9998,0,0
711.841,711.841,9,10,126,0,0,140,0,-1,6,-9,-10,14,0.0179,-0.0007,0.0035,0.9998,0,0
711.941,711.941,9,10,127,0,0,140,0,-1,6,-9,-10,13,0.0178,-0.0012,0.0035,0.9998,0,0
712.041,712.041,9,10,128,0,0,140,0,-1,5,-9,-10,12,0.0173,-0.0013,0.0034,0.9998,0,0
712.141,712.141,10,10,129,0,0,140,0,-1,5,-10,-10,11,0.0174,-0.0015,0.0032,0.9998,0,0
712.241,712.241,10,11,130,0,0,140,0,-1,4,-10,-11,10,0.0171,-0.0015,0.0026,0.9998,0,0
712.351,712.351,11,11,130,0,0,140,0,-1,4,-11,-11,10,0.0168,-0.0011,0.0015,0.9999,0,0
712.451,712.451,11,11,131,0,0,140,0,-1,4,-11,-11,9,0.0163,-0.0013,0.0009,0.9999,0,0
712.551,712.551,12,12,132,0,0,140,0,-1,3,-12,-12,8,0.0158,-0.0018,0.0001,0.9999,0,0
712.651,712.651,12,12,132,0,0,140,0,-1,3,-12,-12,8,0.0158,-0.0022,-0.0005,0.9999,0,0
712.751,712.751,13,12,133,0,0,140,0,-1,2,-13,-12,7,0.0159,-0.0023,-0.0012,0.9999,0,0
712.851,712.851,13,12,134,0,0,140,0,-1,2,-13,-12,6,0.0161,-0.0022,-0.0019,0.9999,0,0
712.951,712.951,13,12,134,0,0,140,0,-1,2,-13,-12,6,0.0164,-0.0015,-0.0022,0.9999,0,0
713.051,713.051,14,12,134,0,75,140,0,11,2,-14,63,6,0.0169,-0.0015,-0.0024,0.9999,0,10
713.151,713.151,14,12,134,0,75,140,0,12,2,-14,63,6,0.0169,-0.0013,-0.0028,0.9999,0,11
713.251,713.251,15,12,135,0,75,140,0,12,1,-15,63,5,0.0165,-0.0014,-0.0029,0.9999,0,11
713.351,713.351,15,12,135,0,75,140,0,12,1,-15,63,5,0.0102,-0.0017,-0.0027,0.9999,0,11
713.451,713.451,15,13,135,0,75,140,0,12,1,-15,62,5,0.0056,-0.002,-0.0025,1,0,11
713.551,713.551,16,13,136,0,75,140,0,12,1,-16,62,4,0.005,-0.0019,-0.0025,1,0,11
713.651,713.651,16,13,136,0,75,140,0,12,1,-16,62,4,0.0066,-0.0016,-0.0021,1,0,11
713.751,713.751,17,14,136,0,75,140,0,12,1,-17,61,4,0.0109,-0.0009,-0.0016,0.9999,0,11
713.851,713.851,17,15,137,0,75,140,0,12,0,-17,60,3,0.014,-0.0003,-0.0011,0.9999,0,11
713.951,713.951,17,16,137,0,75,140,0,12,0,-17,59,3,0.0161,-0.0003,-0.0001,0.9999,0,11
714.051,714.051,18,17,137,0,75,140,0,11,0,-18,58,3,0.0163,-0.0007,0.0001,0.9999,0,10
714.151,714.151,18,18,137,0,75,140,-1,11,0,-18,57,3,0.0154,-0.001,0.0003,0.9999,0,10
714.251,714.251,18,19,137,0,75,140,-1,11,0,-18,56,3,0.0143,-0.0008,0.0007,0.9999,0,10
714.351,714.351,19,20,137,0,75,140,-1,11,0,-19,55,3,0.0145,-0.0006,0.001,0.9999,0,10
714.451,714.451,19,22,137,0,75,140,-1,10,0,-19,53,3,0.0158,-0.0001,0.0013,0.9999,0,9
714.551,714.551,19,23,137,0,75,140,-1,10,0,-19,52,3,0.0165,-0.0001,0.0014,0.9999,0,9
714.651,714.651,19,24,137,0,75,140,-1,10,0,-19,51,3,0.0166,-0.0004,0.0017,0.9999,0,9
714.751,714.751,19,25,137,0,75,140,-1,10,0,-19,50,3,0.0161,-0.0005,0.002,0.9999,0,9
714.851,714.851,20,27,137,0,75,140,-1,9,0,-20,48,3,0.0147,0.0001,0.0022,0.9999,0,9
714.951,714.951,20,27,137,0,75,140,-1,9,0,-20,48,3,0.0132,0,0.002,0.9999,0,9
715.051,715.051,20,28,138,0,75,140,-1,9,0,-20,47,2,0.0121,-0.0006,0.0014,0.9999,0,9
715.151,715.151,20,30,138,0,75,140,-1,9,0,-20,45,2,0.0124,-0.0009,0.0009,0.9999,0,8
715.251,715.251,20,31,138,0,75,140,-1,9,0,-20,44,2,0.013,-0.0006,0.0001,0.9999,0,8
715.351,715.351,20,32,138,0,75,140,-1,8,0,-20,43,2,0.0139,-0.0002,-0.0013,0.9999,-1,7
715.451,715.451,20,34,138,0,75,140,-1,8,0,-20,41,2,0.0146,0.0002,-0.0031,0.9999,-1,7
715.551,715.551,20,35,139,0,75,140,-1,8,0,-20,40,1,0.0151,0.001,-0.0045,0.9999,-1,7
715.651,715.651,20,37,139,0,75,140,-1,7,0,-20,38,1,0.0151,0.001,-0.0045,0.9999,-1,6
715.751,715.751,20,39,139,0,75,140,-1,7,0,-20,36,1,0.0149,0,-0.0078,0.9999,-1,6
715.851,715.851,20,40,139,0,75,140,-1,7,0,-20,35,1,0.015,-0.0004,-0.0089,0.9998,-1,6
715.951,715.951,21,42,139,0,75,140,-1,6,0,-21,33,1,0.0151,-0.0008,-0.0095,0.9998,-1,5
716.051,716.051,21,43,139,0,75,140,-1,6,0,-21,32,1,0.0154,-0.0011,-0.0098,0.9998,-1,5
716.151,716.151,21,45,139,0,75,140,-1,6,0,-21,30,1,0.0154,-0.0011,-0.0098,0.9998,-1,5
716.251,716.251,20,47,139,0,75,140,-1,5,0,-20,28,1,0.0158,-0.0008,-0.0098,0.9998,-1,4
716.351,716.351,20,48,139,0,75,140,-1,5,0,-20,27,1,0.0163,-0.0003,-0.0096,0.9998,-1,4
716.451,716.451,20,50,139,0,75,140,-1,5,0,-20,25,1,0.0164,-0.0001,-0.0093,0.9998,-1,4
716.551,716.551,20,52,140,0,75,140,-1,2,0,-20,23,0,0.0163,0,-0.009,0.9998,-1,1
716.651,716.651,19,53,140,0,75,140,-1,2,0,-19,22,0,0.016,-0.0002,-0.0086,0.9998,-1,1
716.761,716.761,19,55,140,0,75,140,-1,2,0,-19,20,0,0.0155,-0.0013,-0.007,0.9999,-1,1
716.861,716.861,19,56,140,0,75,140,-1,2,0,-19,19,0,0.0167,-0.0011,-0.0064,0.9998,-1,1
716.961,716.961,19,57,140,0,75,140,-1,2,0,-19,18,0,0.0183,-0.001,-0.0054,0.9998,-1,1
717.061,717.061,19,59,140,0,75,140,-1,2,0,-19,16,0,0.0196,-0.0008,-0.0043,0.9998,-1,1
717.161,717.161,19,60,141,0,75,140,-2,1,0,-19,15,-1,0.02,-0.0008,-0.0034,0.9998,-2,0
717.261,717.261,19,61,141,0,75,140,-2,1,0,-19,14,-1,0.0203,-0.001,-0.0028,0.9998,-2,0
717.361,717.361,19,62,141,0,75,140,-2,1,0,-19,13,-1,0.0202,-0.0017,-0.002,0.9998,-2,0
717.461,717.461,19,64,141,0,75,140,-2,1,0,-19,11,-1,0.0205,-0.0022,-0.0014,0.9998,-2,0
717.561,717.561,18,65,141,0,75,140,-2,1,0,-18,10,-1,0.0209,-0.0022,-0.0009,0.9998,-2,0
717.661,717.661,18,66,141,0,75,140,0,1,0,-18,9,-1,0.021,-0.0023,-0.0003,0.9998,0,0
717.761,717.761,18,67,141,0,75,140,0,1,0,-18,8,-1,0.02,-0.002,0.0003,0.9998,0,0
717.861,717.861,17,67,141,0,75,140,0,1,0,-17,8,-1,0.0194,-0.0015,0.0011,0.9998,0,0
717.961,717.961,17,68,141,0,75,140,0,1,0,-17,7,-1,0.0193,-0.0007,0.0021,0.9998,0,0
718.061,718.061,17,68,142,0,75,140,-2,0,0,-17,7,-2,0.019,-0.0001,0.0031,0.9998,-1,0
718.161,718.161,16,69,141,0,75,140,-1,0,0,-16,6,-1,0.0191,-0.0001,0.0039,0.9998,0,0
718.261,718.261,16,69,142,0,75,140,-1,0,0,-16,6,-2,0.0191,-0.0002,0.0047,0.9998,0,0
718.361,718.361,16,70,142,0,75,140,-1,0,0,-16,5,-2,0.0186,-0.0007,0.0053,0.9998,0,0
718.461,718.461,16,71,142,0,75,140,-1,0,0,-16,4,-2,0.0187,-0.0007,0.0054,0.9998,0,0
718.561,718.561,15,72,142,0,75,140,-1,0,0,-15,3,-2,0.0186,-0.0009,0.0054,0.9998,0,0
718.661,718.661,15,72,142,0,75,140,-1,0,0,-15,3,-2,0.0181,-0.0013,0.0051,0.9998,0,0
718.761,718.761,14,72,142,0,75,140,-1,0,0,-14,3,-2,0.0183,-0.0013,0.0045,0.9998,0,0
718.861,718.861,14,73,142,0,75,140,-1,0,0,-14,2,-2,0.0187,-0.0014,0.0035,0.9998,0,0
718.961,718.961,13,73,142,0,75,140,-1,0,0,-13,2,-2,0.0189,-0.0015,0.0025,0.9998,0,0
719.061,719.061,13,73,142,0,75,140,-1,0,0,-13,2,-2,0.0188,-0.0011,0.0012,0.9998,0,0
719.161,719.161,12,74,142,0,75,140,-1,0,0,-12,1,-2,0.0192,-0.0005,-0.0002,0.9998,0,0
719.261,719.261,12,74,142,0,75,140,-1,0,0,-12,1,-2,0.0195,0.0001,-0.0014,0.9998,0,0
719.361,719.361,11,75,142,0,75,140,-1,0,0,-11,0,-2,0.0199,0.0011,-0.0025,0.9998,0,0
719.461,719.461,11,75,143,0,75,140,-1,0,0,-11,0,-3,0.0202,0.0015,-0.0031,0.9998,0,0
719.561,719.561,10,75,142,0,75,140,-1,0,0,-10,0,-2,0.0206,0.0017,-0.003,0.9998,0,0
719.661,719.661,10,75,143,0,75,140,-1,0,0,-10,0,-3,0.0203,0.0017,-0.0032,0.9998,0,0
719.761,719.761,9,75,143,0,75,140,-1,0,0,-9,0,-3,0.0204,0.0013,-0.0032,0.9998,0,0
719.861,719.861,9,74,143,0,75,140,-1,0,0,-9,1,-3,0.0202,0.0007,-0.0029,0.9998,0,0
719.961,719.961,9,74,143,0,125,140,0,9,0,-9,51,-3,0.0202,0.0007,-0.0029,0.9998,0,8
720.061,720.061,8,74,143,0,125,140,0,10,0,-8,51,-3,0.019,0.0003,-0.0023,0.9998,0,9
720.161,720.161,8,74,143,0,125,140,0,9,0,-8,51,-3,0.0183,0.0004,-0.0018,0.9998,0,8
720.261,720.261,8,74,143,0,125,140,0,9,0,-8,51,-3,0.0135,0.0003,-0.0009,0.9999,0,8
720.361,720.361,7,75,143,0,125,140,0,9,0,-7,50,-3,0.0115,0,-0.0007,0.9999,0,8
720.461,720.461,7,75,143,0,125,140,0,9,0,-7,50,-3,0.0115,0,-0.0007,0.9999,0,8
720.561,720.561,7,76,143,0,125,140,0,9,0,-7,49,-3,0.0118,-0.0004,-0.0002,0.9999,0,8
720.661,720.661,7,76,143,0,125,140,0,9,0,-7,49,-3,0.0133,-0.0012,0.0003,0.9999,0,8
720.761,720.761,6,77,143,0,125,140,0,9,0,-6,48,-3,0.0162,-0.0016,0.0012,0.9999,0,8
720.861,720.861,6,77,143,0,125,140,0,9,0,-6,48,-3,0.0184,-0.002,0.0022,0.9998,0,8
720.971,720.971,6,78,144,0,125,140,0,9,-1,-6,47,-4,0.0187,-0.0013,0.003,0.9998,0,8
721.071,721.071,6,78,144,0,125,140,0,9,-1,-6,47,-4,0.0182,-0.0008,0.0034,0.9998,0,8
721.171,721.171,5,78,144,0,125,140,0,9,-1,-5,47,-4,0.0172,-0.0007,0.0035,0.9998,0,8
721.271,721.271,5,78,144,0,125,140,0,9,-1,-5,47,-4,0.0163,-0.0006,0.0032,0.9999,0,8
721.371,721.371,5,79,144,0,125,140,0,9,-1,-5,46,-4,0.016,-0.0004,0.0028,0.9999,0,8
721.471,721.471,4,79,144,0,125,140,0,9,-1,-4,46,-4,0.0161,-0.0004,0.0025,0.9999,0,8
721.571,721.571,4,79,145,0,125,140,0,9,-1,-4,46,-5,0.016,0.0002,0.0016,0.9999,0,8
721.671,721.671,4,80,145,0,125,140,0,9,-1,-4,45,-5,0.0162,0.0006,0.0007,0.9999,0,8
721.771,721.771,3,81,145,0,125,140,0,9,-1,-3,44,-5,0.0169,0.001,0,0.9999,0,8
721.871,721.871,3,82,145,0,125,140,0,8,-1,-3,43,-5,0.0173,0.0007,-0.0009,0.9999,0,7
721.971,721.971,3,82,145,0,125,140,0,8,-1,-3,43,-5,0.0172,0.0007,-0.0019,0.9999,0,7
722.071,722.071,2,83,145,0,125,140,0,8,-1,-2,42,-5,0.0173,0.0006,-0.0026,0.9998,0,7
722.171,722.171,2,84,145,0,125,140,0,8,-1,-2,41,-5,0.0172,0.0006,-0.0035,0.9998,0,7
722.271,722.271,2,85,145,0,125,140,0,8,-1,-2,40,-5,0.017,0.0009,-0.0046,0.9998,0,7
722.371,722.371,1,86,145,0,125,140,0,8,-1,-1,39,-5,0.0167,0.0009,-0.0053,0.9998,0,7
722.471,722.471,1,87,145,0,125,140,0,7,-1,-1,38,-5,0.0161,0.0008,-0.006,0.9999,0,6
722.571,722.571,1,88,145,0,125,140,0,7,-1,-1,37,-5,0.016,0.0006,-0.0064,0.9999,0,6
722.671,722.671,1,89,145,0,125,140,0,7,-1,-1,36,-5,0.0163,0.0006,-0.0066,0.9998,0,6
722.771,722.771,1,90,145,0,125,140,0,7,-1,-1,35,-5,0.0166,0.0003,-0.0067,0.9998,0,6
722.871,722.871,0,91,146,0,125,140,0,7,-2,0,34,-6,0.0167,0.0004,-0.0067,0.9998,0,6
722.971,722.971,0,92,146,0,125,140,0,6,-2,0,33,-6,0.0163,0.0003,-0.0062,0.9998,0,5
723.071,723.071,0,93,146,0,125,140,0,6,-2,0,32,-6,0.0158,0,-0.006,0.9999,0,5
723.171,723.171,0,93,146,0,125,140,0,6,-2,0,32,-6,0.0155,-0.0002,-0.0055,0.9999,0,5
723.271,723.271,-1,94,146,0,125,140,0,6,-2,1,31,-6,0.0152,-0.0002,-0.0047,0.9999,0,5
723.371,723.371,-1,95,146,0,125,140,0,6,-2,1,30,-6,0.0154,-0.0003,-0.004,0.9999,0,5
723.471,723.471,-1,95,146,0,125,140,0,6,-2,1,30,-6,0.0154,-0.0004,-0.0034,0.9999,0,5
723.571,723.571,-1,97,146,0,125,140,0,5,-2,1,28,-6,0.0155,-0.0005,-0.0026,0.9999,0,4
723.671,723.671,-2,98,146,0,125,140,0,5,-2,2,27,-6,0.0166,-0.0005,-0.0014,0.9999,0,4
723.771,723.771,-2,99,145,0,125,140,0,5,-1,2,26,-5,0.0171,-0.0008,-0.0006,0.9999,0,4
723.871,723.871,-2,99,146,0,125,140,0,5,-2,2,26,-6,0.0174,-0.0008,0.0003,0.9998,0,4
723.971,723.971,-3,100,146,0,125,140,0,5,-2,3,25,-6,0.0179,-0.001,0.001,0.9998,0,4
724.071,724.071,-3,101,145,0,125,140,0,2,-1,3,24,-5,0.0178,-0.0011,0.0014,0.9998,0,1
724.171,724.171,-3,102,145,0,125,140,0,2,-1,3,23,-5,0.018,-0.0008,0.0016,0.9998,0,1
724.271,724.271,-3,104,145,0,125,140,0,2,-1,3,21,-5,0.0181,-0.0006,0.0016,0.9998,0,1
724.371,724.371,-4,105,145,0,125,140,0,2,-1,4,20,-5,0.0188,-0.0001,0.0011,0.9998,0,1
724.471,724.471,-4,106,145,0,125,140,0,2,-1,4,19,-5,0.0195,0.0004,0.0008,0.9998,0,1
724.571,724.571,-5,107,145,0,125,140,0,2,-1,5,18,-5,0.0195,0.0004,0.0008,0.9998,0,1
724.671,724.671,-5,107,145,0,125,140,0,2,-1,5,18,-5,0.0198,0.0009,0.0002,0.9998,0,1
724.771,724.771,-5,108,145,0,125,140,0,2,-1,5,17,-5,0.0197,0.0008,-0.0003,0.9998,0,1
724.871,724.871,-5,108,145,0,125,140,0,2,-1,5,17,-5,0.019,0.0007,-0.0012,0.9998,0,1
724.971,724.971,-6,109,144,0,125,140,0,2,-1,6,16,-4,0.0187,0.0006,-0.002,0.9998,0,1
725.071,725.071,-6,110,144,0,125,140,0,1,-1,6,15,-4,0.0188,0.0003,-0.0029,0.9998,0,0
725.171,725.171,-6,111,144,0,125,140,0,1,-1,6,14,-4,0.019,0.0005,-0.0038,0.9998,0,0
725.281,725.281,-7,111,144,0,125,140,0,1,-1,7,14,-4,0.0199,0.001,-0.0043,0.9998,0,0
725.381,725.381,-7,112,144,0,125,140,0,1,-1,7,13,-4,0.0207,0.001,-0.0042,0.9998,0,0
725.481,725.481,-8,112,144,0,125,140,0,1,-1,8,13,-4,0.0206,0.0011,-0.0038,0.9998,0,0
725.581,725.581,-8,113,144,0,125,140,1,0,-1,8,12,-4,0.0205,0.001,-0.0032,0.9998,0,0
725.681,725.681,-8,113,144,0,125,140,1,0,-1,8,12,-4,0.0202,0.001,-0.0023,0.9998,0,0
725.781,725.781,-9,114,144,0,125,140,1,0,-1,9,11,-4,0.0194,0.0015,-0.0011,0.9998,0,0
725.881,725.881,-9,114,144,0,125,140,1,0,-1,9,11,-4,0.019,0.002,0.0003,0.9998,0,0
725.981,725.981,-9,115,144,0,125,140,1,0,-1,9,10,-4,0.0193,0.0024,0.0013,0.9998,0,0
726.081,726.081,-9,115,143,0,125,140,1,0,0,9,10,-3,0.0198,0.0023,0.0026,0.9998,0,0
726.181,726.181,-10,116,143,0,125,140,1,0,0,10,9,-3,0.0201,0.002,0.0035,0.9998,0,0
726.281,726.281,-10,116,143,0,125,140,1,0,0,10,9,-3,0.0203,0.0013,0.0042,0.9998,0,0
726.381,726.381,-10,116,143,0,125,140,1,0,0,10,9,-3,0.0199,0.0005,0.0047,0.9998,0,0
726.481,726.481,-11,116,143,0,125,140,1,0,0,11,9,-3,0.0195,0.0002,0.0051,0.9998,0,0
726.581,726.581,-11,117,143,0,125,140,1,0,0,11,8,-3,0.0194,0.0001,0.0049,0.9998,0,0
726.681,726.681,-11,117,143,0,125,140,1,0,0,11,8,-3,0.0196,0,0.0047,0.9998,0,0
726.781,726.781,-11,117,143,0,125,140,1,0,0,11,8,-3,0.0196,0.0002,0.004,0.9998,0,0
726.881,726.881,-11,117,143,0,125,140,1,0,0,11,8,-3,0.0202,0.0007,0.0031,0.9998,0,0
726.981,726.981,-11,117,143,0,125,140,1,0,0,11,8,-3,0.0201,0.0015,0.0021,0.9998,0,0
727.081,727.081,-11,117,143,0,125,140,1,0,0,11,8,-3,0.0199,0.0019,0.0009,0.9998,0,0
727.181,727.181,-12,117,143,0,125,140,1,0,0,12,8,-3,0.0202,0.0022,-0.0001,0.9998,0,0
727.281,727.281,-12,117,143,0,125,140,1,0,0,12,8,-3,0.0208,0.0022,-0.0012,0.9998,0,0
727.381,727.381,-12,117,143,0,125,140,1,0,0,12,8,-3,0.0207,0.0023,-0.0028,0.9998,0,0
727.481,727.481,-12,117,143,0,125,140,1,0,0,12,8,-3,0.0209,0.0025,-0.0038,0.9998,0,0
727.581,727.581,-12,117,143,0,125,140,1,0,0,12,8,-3,0.0212,0.0027,-0.0045,0.9998,0,0
